Ano;Mês;data;Distrito;Concelho;Freguesia;Inclui contador inteligente;Número de CPE's;CodDistrito;CodDistritoConcelho;CodDistritoConcelhoFreguesia;Contrato Ativo
2024;3;2024-03;Braga;Vila Nova de Famalicão;Oliveira (Santa Maria);SIM;1484;03;0312;031239;SIM
2024;3;2024-03;Braga;Vila Nova de Famalicão;Vale (São Martinho);NÃO;79;03;0312;031241;SIM
2024;3;2024-03;Bragança;Alfândega da Fé;Sambade;NÃO;23;04;0401;040111;SIM
2024;3;2024-03;Bragança;Alfândega da Fé;União das freguesias de Gebelim e Soeima;NÃO;23;04;0401;040124;SIM
2024;3;2024-03;Bragança;Bragança;Babe;SIM;134;04;0402;040203;SIM
2024;3;2024-03;Bragança;Bragança;Nogueira;NÃO;172;04;0402;040225;SIM
2024;3;2024-03;Bragança;Bragança;Salsas;NÃO;178;04;0402;040239;SIM
2024;3;2024-03;Bragança;Bragança;União das freguesias de Parada e Faílde;NÃO;30;04;0402;040253;SIM
2024;3;2024-03;Bragança;Carrazeda de Ansiães;União das freguesias de Amedo e Zedes;SIM;367;04;0403;040320;SIM
2024;3;2024-03;Bragança;Macedo de Cavaleiros;Ferreira;NÃO;82;04;0405;040514;SIM
2024;3;2024-03;Bragança;Macedo de Cavaleiros;Salselas;SIM;199;04;0405;040526;SIM
2024;3;2024-03;Bragança;Miranda do douro;Genísio;NÃO;25;04;0406;040605;SIM
2024;3;2024-03;Bragança;Mogadouro;Castro Vicente;SIM;56;04;0408;040808;SIM
2024;3;2024-03;Bragança;Mogadouro;Vila de Ala;SIM;142;04;0408;040826;SIM
2024;3;2024-03;Bragança;Mogadouro;União das freguesias de Brunhozinho, Castanheira e Sanhoane;SIM;170;04;0408;040829;SIM
2024;3;2024-03;Bragança;Vinhais;Vale das Fontes;NÃO;51;04;0412;041227;SIM
2024;3;2024-03;Bragança;Vinhais;União das freguesias de Sobreiro de Baixo e Alvaredos;NÃO;28;04;0412;041240;SIM
2024;3;2024-03;Bragança;Vinhais;União das freguesias de Soeira, Fresulfe e Mofreita;NÃO;62;04;0412;041241;SIM
2024;3;2024-03;Castelo Branco;Castelo Branco;Louriçal do Campo;SIM;336;05;0502;050212;SIM
2024;3;2024-03;Castelo Branco;Covilhã;Unhais da Serra;NÃO;285;05;0503;050325;SIM
2024;3;2024-03;Castelo Branco;Idanha-a-Nova;Ladoeiro;SIM;334;05;0505;050505;SIM
2024;3;2024-03;Castelo Branco;Idanha-a-Nova;Rosmaninhal;NÃO;111;05;0505;050512;SIM
2024;3;2024-03;Castelo Branco;Oleiros;Cambas;NÃO;215;05;0506;050603;SIM
2024;3;2024-03;Castelo Branco;Oleiros;Cambas;SIM;207;05;0506;050603;SIM
2024;3;2024-03;Coimbra;Mira;Mira;NÃO;200;06;0608;060801;SIM
2024;3;2024-03;Coimbra;Mira;Carapelhos;NÃO;77;06;0608;060803;SIM
2024;3;2024-03;Coimbra;Montemor-o-Velho;Tentúgal;SIM;472;06;0610;061011;SIM
2024;3;2024-03;Faro;Alcoutim;União das freguesias de Alcoutim e Pereiro;NÃO;196;08;0802;080206;SIM
2024;3;2024-03;Faro;Lagoa;Ferragudo;SIM;2457;08;0806;080602;SIM
2024;3;2024-03;Faro;Loulé;União de freguesias de Querença, Tôr e Benafim;SIM;925;08;0808;080812;SIM
2024;3;2024-03;Faro;Tavira;Santa Luzia;NÃO;108;08;0814;081408;SIM
2024;3;2024-03;Guarda;Almeida;Vilar Formoso;NÃO;87;09;0902;090229;SIM
2024;3;2024-03;Guarda;Almeida;Vilar Formoso;SIM;1386;09;0902;090229;SIM
2024;3;2024-03;Guarda;Figueira de Castelo Rodrigo;União das freguesias de Algodres, Vale de Afonsinho e Vilar de Amargo;NÃO;30;09;0904;090418;SIM
2024;3;2024-03;Guarda;Guarda;Benespera;SIM;257;09;0907;090709;SIM
2024;3;2024-03;Guarda;Guarda;Gonçalo;NÃO;70;09;0907;090757;SIM
2024;3;2024-03;Guarda;Guarda;União de freguesias de Corujeira e Trinta;NÃO;270;09;0907;090762;SIM
2024;3;2024-03;Guarda;Mêda;Mêda, Outeiro de Gatos e Fonte Longa;SIM;1896;09;0909;090917;SIM
2024;3;2024-03;Guarda;Pinhel;Pínzio;NÃO;302;09;0910;091018;SIM
2024;3;2024-03;Guarda;Trancoso;Cogula;NÃO;7;09;0913;091304;SIM
2024;3;2024-03;Leiria;Ansião;Chão de Couce;SIM;1302;10;1003;100304;SIM
2024;3;2024-03;Leiria;Caldas da Rainha;Alvorninha;NÃO;455;10;1006;100602;SIM
2024;3;2024-03;Leiria;Figueiró dos Vinhos;Arega;NÃO;93;10;1008;100802;SIM
2024;3;2024-03;Leiria;Leiria;União das freguesias de Souto da Carpalhosa e Ortigosa;NÃO;182;10;1009;100940;SIM
2024;3;2024-03;Leiria;Peniche;Serra d'El-Rei;NÃO;92;10;1014;101405;SIM
2024;3;2024-03;Leiria;Pombal;Carriço;NÃO;1101;10;1015;101505;SIM
2024;3;2024-03;Leiria;Pombal;União das freguesias de Santiago e São Simão de Litém e Albergaria dos Doze;NÃO;2253;10;1015;101519;SIM
2024;3;2024-03;Lisboa;Arruda dos Vinhos;Arranhó;NÃO;74;11;1102;110201;SIM
2024;3;2024-03;Lisboa;Lisboa;Penha de França;SIM;19183;11;1106;110663;SIM
2024;3;2024-03;Lisboa;Loures;União das freguesias de Sacavém e Prior Velho;SIM;14111;11;1107;110727;SIM
2024;3;2024-03;Lisboa;Torres Vedras;Ventosa;NÃO;1462;11;1113;111318;SIM
2024;3;2024-03;Lisboa;Torres Vedras;Santa Maria, São Pedro e Matacães;SIM;16543;11;1113;111326;SIM
2024;3;2024-03;Lisboa;Odivelas;União das freguesias de Ramada e Caneças;NÃO;688;11;1116;111610;SIM
2024;3;2024-03;Portalegre;Nisa;União das freguesias de Espírito Santo, Nossa Senhora da Graça e São Simão;NÃO;143;12;1212;121212;SIM
2024;3;2024-03;Porto;Gondomar;União das freguesias de Foz do Sousa e Covelo;NÃO;258;13;1304;130414;SIM
2024;3;2024-03;Porto;Lousada;União das freguesias de Cernadelo e Lousada (São Miguel e Santa Margarida);NÃO;57;13;1305;130527;SIM
2024;3;2024-03;Porto;Lousada;União das freguesias de Figueiras e Covas;SIM;640;13;1305;130529;SIM
2024;3;2024-03;Porto;Paredes;Cete;NÃO;127;13;1310;131008;SIM
2024;3;2024-03;Porto;Paredes;Cristelo;NÃO;73;13;1310;131009;SIM
2024;3;2024-03;Porto;Penafiel;Perozelo;SIM;302;13;1311;131125;SIM
2024;3;2024-03;Porto;Santo Tirso;União das freguesias de Areias, Sequeiró, Lama e Palmeira;SIM;2561;13;1314;131433;SIM
2024;3;2024-03;Porto;Santo Tirso;União das freguesias de Lamelas e Guimarei;SIM;423;13;1314;131436;SIM
2024;3;2024-03;Porto;Vila do Conde;Vilar de Pinheiro;NÃO;117;13;1316;131630;SIM
2024;3;2024-03;Porto;Vila do Conde;União das freguesias de Fornelo e Vairão;NÃO;671;13;1316;131632;SIM
2024;3;2024-03;Santarém;Alcanena;Moitas Venda;SIM;482;14;1402;140207;SIM
2024;3;2024-03;Santarém;Alcanena;União das freguesias de Malhou, Louriceira e Espinheiro;NÃO;79;14;1402;140212;SIM
2024;3;2024-03;Santarém;Almeirim;Almeirim;NÃO;474;14;1403;140301;SIM
2024;3;2024-03;Santarém;Ferreira do Zêzere;Águas Belas;NÃO;71;14;1411;141101;SIM
2024;3;2024-03;Santarém;Sardoal;Alcaravela;NÃO;214;14;1417;141701;SIM
2024;3;2024-03;Santarém;Tomar;São Pedro de Tomar;NÃO;490;14;1418;141813;SIM
2024;3;2024-03;Santarém;Torres Novas;Chancelaria;SIM;852;14;1419;141904;SIM
2024;3;2024-03;Setúbal;Grândola;Melides;SIM;1499;15;1505;150503;SIM
2024;3;2024-03;Setúbal;Moita;Alhos Vedros;SIM;7531;15;1506;150601;SIM
2024;3;2024-03;Setúbal;Palmela;Quinta do Anjo;SIM;6803;15;1508;150804;SIM
2024;3;2024-03;Viana do Castelo;Arcos de Valdevez;Cabana Maior;NÃO;75;16;1601;160105;SIM
2024;3;2024-03;Viana do Castelo;Arcos de Valdevez;União das freguesias de Arcos de Valdevez (Salvador), Vila Fonche e Parada;NÃO;145;16;1601;160154;SIM
2024;3;2024-03;Viana do Castelo;Caminha;Riba de Âncora;NÃO;25;16;1602;160214;SIM
2024;3;2024-03;Viana do Castelo;Ponte de Lima;Refóios do Lima;NÃO;91;16;1607;160737;SIM
2024;3;2024-03;Viana do Castelo;Valença;Cerdal;NÃO;436;16;1608;160803;SIM
2024;3;2024-03;Viana do Castelo;Viana do Castelo;União das freguesias de Mazarefes e Vila Fria;NÃO;714;16;1609;160944;SIM
2024;3;2024-03;Viana do Castelo;Viana do Castelo;União das freguesias de Subportela, Deocriste e Portela Susã;NÃO;820;16;1609;160946;SIM
2024;3;2024-03;Viana do Castelo;Viana do Castelo;União das freguesias de Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela;NÃO;629;16;1609;160948;SIM
2024;3;2024-03;Viana do Castelo;Vila Nova de Cerveira;Gondarém;SIM;603;16;1610;161006;SIM
2024;3;2024-03;Viana do Castelo;Vila Nova de Cerveira;Loivo;SIM;524;16;1610;161007;SIM
2024;3;2024-03;Viana do Castelo;Vila Nova de Cerveira;Sopo;SIM;391;16;1610;161013;SIM
2024;3;2024-03;Vila Real;Mesão Frio;Oliveira;SIM;172;17;1704;170403;SIM
2024;3;2024-03;Vila Real;Mondim de Basto;União das freguesias de Campanhó e Paradança;SIM;504;17;1705;170509;SIM
2024;3;2024-03;Vila Real;Ribeira de Pena;União das freguesias de Cerva e Limões;SIM;1393;17;1709;170908;SIM
2024;3;2024-03;Vila Real;Santa Marta de Penaguião;Fontes;SIM;587;17;1711;171103;SIM
2024;3;2024-03;Vila Real;Valpaços;Rio Torto;NÃO;149;17;1712;171217;SIM
2024;3;2024-03;Vila Real;Valpaços;Santa Valha;SIM;223;17;1712;171220;SIM
2024;3;2024-03;Vila Real;Vila Pouca de Aguiar;União das freguesias de Pensalvos e Parada de Monteiros;NÃO;229;17;1713;171320;SIM
2024;3;2024-03;Viseu;Armamar;Folgosa;SIM;242;18;1801;180106;SIM
2024;3;2024-03;Viseu;Armamar;União das freguesias de São Romão e Santiago;NÃO;63;18;1801;180122;SIM
2024;3;2024-03;Viseu;Castro daire;Cabril;NÃO;39;18;1803;180303;SIM
2024;3;2024-03;Viseu;Castro daire;Pinheiro;NÃO;414;18;1803;180319;SIM
2024;3;2024-03;Viseu;Lamego;União das freguesias de Cepões, Meijinhos e Melcões;NÃO;31;18;1805;180527;SIM
2024;3;2024-03;Viseu;Nelas;União das freguesias de Carvalhal Redondo e Aguieira;NÃO;231;18;1809;180910;SIM
2024;3;2024-03;Viseu;Penalva do Castelo;Sezures;NÃO;27;18;1811;181111;SIM
2024;3;2024-03;Viseu;Resende;Resende;SIM;1824;18;1813;181311;SIM
2024;3;2024-03;Viseu;São Pedro do Sul;União das freguesias de Santa Cruz da Trapa e São Cristóvão de Lafões;NÃO;87;18;1816;181621;SIM
2024;3;2024-03;Viseu;Sátão;Avelal;SIM;284;18;1817;181702;SIM
2024;3;2024-03;Viseu;Tondela;União das freguesias de Vilar de Besteiros e Mosteiro de Fráguas;NÃO;441;18;1821;182133;SIM
2024;3;2024-03;Viseu;Vouzela;União das freguesias de Vouzela e Paços de Vilharigues;NÃO;110;18;1824;182415;SIM
2024;4;2024-04;Aveiro;Aveiro;Esgueira;NÃO;528;01;0105;010505;SIM
2024;4;2024-04;Aveiro;Espinho;União das freguesias de Anta e Guetim;NÃO;211;01;0107;010706;SIM
2024;4;2024-04;Aveiro;Espinho;União das freguesias de Anta e Guetim;SIM;5519;01;0107;010706;SIM
2024;4;2024-04;Aveiro;Estarreja;União das freguesias de Canelas e Fermelã;SIM;1382;01;0108;010809;SIM
2024;4;2024-04;Aveiro;Mealhada;Pampilhosa;SIM;2109;01;0111;011106;SIM
2024;4;2024-04;Aveiro;Murtosa;Monte;NÃO;39;01;0112;011202;SIM
2024;4;2024-04;Aveiro;Vale de Cambra;Macieira de Cambra;NÃO;183;01;0119;011906;SIM
2024;4;2024-04;Beja;Beja;União das freguesias de Salvada e Quintos;NÃO;75;02;0205;020522;SIM
2024;4;2024-04;Beja;Castro Verde;Entradas;NÃO;22;02;0206;020603;SIM
2024;4;2024-04;Beja;Ferreira do Alentejo;Odivelas;NÃO;29;02;0208;020804;SIM
2024;4;2024-04;Beja;Moura;União das freguesias de Moura (Santo Agostinho e São João Baptista) e Santo Amador;SIM;5296;02;0210;021009;SIM
2024;4;2024-04;Braga;Barcelos;Fornelos;SIM;292;03;0302;030234;SIM
2024;4;2024-04;Braga;Barcelos;União das freguesias de Areias de Vilar e Encourados;SIM;399;03;0302;030292;SIM
2024;4;2024-04;Braga;Barcelos;União das freguesias de Negreiros e Chavão;SIM;418;03;0302;0302FB;SIM
2024;4;2024-04;Braga;Barcelos;União das freguesias de Quintiães e Aguiar;NÃO;232;03;0302;0302FC;SIM
2024;4;2024-04;Braga;Braga;Lamas;SIM;301;03;0303;030322;SIM
2024;4;2024-04;Braga;Braga;Sequeira;NÃO;229;03;0303;030354;SIM
2024;4;2024-04;Braga;Braga;União das freguesias de Nogueira, Fraião e Lamaçães;NÃO;2190;03;0303;030377;SIM
2024;4;2024-04;Braga;Braga;União das freguesias de Vilaça e Fradelos;NÃO;328;03;0303;030381;SIM
2024;4;2024-04;Braga;Guimarães;Lordelo;SIM;1764;03;0308;030828;SIM
2024;4;2024-04;Braga;Guimarães;Serzedelo;NÃO;106;03;0308;030866;SIM
2024;4;2024-04;Braga;Póvoa de Lanhoso;Serzedelo;NÃO;223;03;0309;030924;SIM
2024;4;2024-04;Braga;Terras de Bouro;União das freguesias de Chorense e Monte;SIM;318;03;0310;031019;SIM
2024;4;2024-04;Braga;Vieira do Minho;União das freguesias de Ventosa e Cova;NÃO;256;03;0311;031126;SIM
2024;4;2024-04;Braga;Vila Nova de Famalicão;Riba de Ave;SIM;1588;03;0312;031234;SIM
2024;4;2024-04;Braga;Vila Nova de Famalicão;Vale (São Martinho);NÃO;82;03;0312;031241;SIM
2024;4;2024-04;Braga;Vila Nova de Famalicão;Vermoim;SIM;1411;03;0312;031247;SIM
2024;4;2024-04;Braga;Vila Verde;Coucieiro;NÃO;66;03;0313;031311;SIM
2024;4;2024-04;Bragança;Alfândega da Fé;União das freguesias de Eucisia, Gouveia e Valverde;NÃO;26;04;0401;040122;SIM
2024;4;2024-04;Bragança;Bragança;Alfaião;SIM;152;04;0402;040201;SIM
2024;4;2024-04;Bragança;Bragança;Serapicos;NÃO;148;04;0402;040247;SIM
2024;4;2024-04;Bragança;Carrazeda de Ansiães;Pereiros;NÃO;6;04;0403;040312;SIM
2024;4;2024-04;Bragança;Miranda do douro;Malhadas;SIM;259;04;0406;040607;SIM
2024;4;2024-04;Bragança;Mirandela;Múrias;SIM;172;04;0407;040722;SIM
2024;4;2024-04;Bragança;Vinhais;Vilar Seco de Lomba;NÃO;153;04;0412;041234;SIM
2024;4;2024-04;Castelo Branco;Covilhã;Ferro;NÃO;496;05;0503;050311;SIM
2024;4;2024-04;Castelo Branco;Covilhã;União das freguesias de Covilhã e Canhoso;NÃO;486;05;0503;050335;SIM
2024;4;2024-04;Castelo Branco;Covilhã;União das freguesias de Peso e Vales do Rio;NÃO;41;05;0503;050336;SIM
2024;4;2024-04;Castelo Branco;Oleiros;Álvaro;SIM;185;05;0506;050601;SIM
2024;4;2024-04;Coimbra;Cantanhede;Ourentã;NÃO;47;06;0602;060209;SIM
2024;4;2024-04;Coimbra;Cantanhede;São Caetano;SIM;489;06;0602;060215;SIM
2024;4;2024-04;Coimbra;Góis;União das freguesias de Cadafaz e Colmeal;SIM;536;06;0606;060606;SIM
2024;4;2024-04;Coimbra;Lousã;Serpins;NÃO;146;06;0607;060704;SIM
2024;4;2024-04;Coimbra;Oliveira do Hospital;Lagares;SIM;527;06;0611;061106;SIM
2024;4;2024-04;Coimbra;Penacova;União das freguesias de São Pedro de Alva e São Paio de Mondego;SIM;585;06;0613;061314;SIM
2024;4;2024-04;Coimbra;Tábua;União das freguesias de Espariz e Sinde;SIM;246;06;0616;061618;SIM
2024;4;2024-04;Évora;Montemor-o-Novo;São Cristóvão;SIM;452;07;0706;070606;SIM
2024;4;2024-04;Évora;Montemor-o-Novo;União das freguesias de Cortiçadas de Lavre e Lavre;NÃO;92;07;0706;070611;SIM
2024;4;2024-04;Évora;Reguengos de Monsaraz;União das freguesias de Campo e Campinho;SIM;905;07;0711;071106;SIM
2024;4;2024-04;Faro;Lagoa;Porches;SIM;3822;08;0806;080604;SIM
2024;4;2024-04;Faro;Loulé;Ameixial;SIM;304;08;0808;080803;SIM
2024;4;2024-04;Faro;Tavira;Santa Luzia;SIM;2347;08;0814;081408;SIM
2024;4;2024-04;Guarda;Aguiar da Beira;Forninhos;NÃO;7;09;0901;090107;SIM
2024;4;2024-04;Guarda;Celorico da Beira;Vale de Azares;SIM;302;09;0903;090318;SIM
2024;4;2024-04;Guarda;Figueira de Castelo Rodrigo;Figueira de Castelo Rodrigo;NÃO;55;09;0904;090408;SIM
2024;4;2024-04;Guarda;Guarda;Alvendre;SIM;158;09;0907;090705;SIM
2024;4;2024-04;Guarda;Guarda;Ramela;NÃO;174;09;0907;090734;SIM
2024;4;2024-04;Guarda;Guarda;Vila Fernando;SIM;304;09;0907;090751;SIM
2024;4;2024-04;Guarda;Pinhel;Terras de Massueime;NÃO;24;09;0910;091030;SIM
2024;4;2024-04;Guarda;Sabugal;Quadrazais;SIM;413;09;0911;091123;SIM
2024;4;2024-04;Guarda;Seia;Sazes da Beira;SIM;84;09;0912;091219;SIM
2024;4;2024-04;Leiria;Alcobaça;Benedita;SIM;4424;10;1001;100105;SIM
2024;4;2024-04;Leiria;Ansião;Avelar;SIM;1409;10;1003;100303;SIM
2024;4;2024-04;Leiria;Caldas da Rainha;União das freguesias de Tornada e Salir do Porto;NÃO;155;10;1006;100619;SIM
2024;4;2024-04;Leiria;Pombal;Abiul;NÃO;470;10;1015;101501;SIM
2024;4;2024-04;Leiria;Porto de Mós;União das freguesias de Arrimal e Mendiga;NÃO;49;10;1016;101616;SIM
2024;4;2024-04;Lisboa;Cadaval;Vermelha;SIM;753;11;1104;110409;SIM
2024;4;2024-04;Lisboa;Sintra;União das freguesias de São João das Lampas e Terrugem;SIM;8108;11;1111;111127;SIM
2024;4;2024-04;Lisboa;Sobral de Monte Agraço;Sapataria;SIM;1530;11;1112;111202;SIM
2024;4;2024-04;Lisboa;Vila Franca de Xira;União das freguesias de Castanheira do Ribatejo e Cachoeiras;SIM;4530;11;1114;111414;SIM
2024;4;2024-04;Lisboa;Odivelas;União das freguesias de Pontinha e Famões;NÃO;701;11;1116;111608;SIM
2024;4;2024-04;Portalegre;Monforte;Monforte;SIM;691;12;1211;121102;SIM
2024;4;2024-04;Porto;Amarante;Telões;SIM;754;13;1301;130135;SIM
2024;4;2024-04;Porto;Gondomar;Baguim do Monte (Rio Tinto);NÃO;754;13;1304;130412;SIM
2024;4;2024-04;Porto;Gondomar;União das freguesias de Foz do Sousa e Covelo;SIM;2912;13;1304;130414;SIM
2024;4;2024-04;Porto;Paços de Ferreira;Figueiró;SIM;1110;13;1309;130906;SIM
2024;4;2024-04;Porto;Paredes;Sobrosa;SIM;1052;13;1310;131021;SIM
2024;4;2024-04;Porto;Trofa;Covelas;SIM;598;13;1318;131806;SIM
2024;4;2024-04;Santarém;Coruche;Couço;SIM;1487;14;1409;140902;SIM
2024;4;2024-04;Santarém;Salvaterra de Magos;Muge;NÃO;139;14;1415;141503;SIM
2024;4;2024-04;Santarém;Santarém;Alcanede;SIM;1709;14;1416;141604;SIM
2024;4;2024-04;Santarém;Santarém;União das freguesias de Azoia de Cima e Tremês;NÃO;639;14;1416;141630;SIM
2024;4;2024-04;Santarém;Santarém;União das freguesias de Romeira e Várzea;NÃO;521;14;1416;141632;SIM
2024;4;2024-04;Santarém;Sardoal;Valhascos;NÃO;32;14;1417;141704;SIM
2024;4;2024-04;Santarém;Ourém;Caxarias;SIM;1534;14;1421;142104;SIM
2024;4;2024-04;Setúbal;Palmela;Palmela;SIM;10222;15;1508;150802;SIM
2024;4;2024-04;Setúbal;Palmela;União das freguesias de Poceirão e Marateca;SIM;3072;15;1508;150806;SIM
2024;4;2024-04;Setúbal;Santiago do Cacém;Alvalade;SIM;1117;15;1509;150902;SIM
2024;4;2024-04;Viana do Castelo;Arcos de Valdevez;Aboim das Choças;SIM;207;16;1601;160101;SIM
2024;4;2024-04;Viana do Castelo;Arcos de Valdevez;Paçô;NÃO;99;16;1601;160124;SIM
2024;4;2024-04;Viana do Castelo;Arcos de Valdevez;União das freguesias de Portela e Extremo;SIM;220;16;1601;160160;SIM
2024;4;2024-04;Viana do Castelo;Caminha;União das freguesias de Arga (Baixo, Cima e São João);NÃO;12;16;1602;160221;SIM
2024;4;2024-04;Viana do Castelo;Monção;Podame;SIM;189;16;1604;160422;SIM
2024;4;2024-04;Viana do Castelo;Monção;União das freguesias de Messegães, Valadares e Sá;NÃO;114;16;1604;160437;SIM
2024;4;2024-04;Viana do Castelo;Ponte da Barca;Nogueira;NÃO;15;16;1606;160613;SIM
2024;4;2024-04;Viana do Castelo;Ponte de Lima;Boalhosa;NÃO;4;16;1607;160709;SIM
2024;4;2024-04;Viana do Castelo;Ponte de Lima;Arca e Ponte de Lima;NÃO;112;16;1607;160752;SIM
2024;4;2024-04;Vila Real;Montalegre;Cervos;SIM;77;17;1706;170603;SIM
2024;4;2024-04;Vila Real;Montalegre;União das freguesias de Venda Nova e Pondras;NÃO;310;17;1706;170641;SIM
2024;4;2024-04;Vila Real;Peso da Régua;Fontelas;NÃO;113;17;1708;170802;SIM
2024;4;2024-04;Vila Real;Sabrosa;Souto Maior;SIM;302;17;1710;171013;SIM
2024;4;2024-04;Vila Real;Santa Marta de Penaguião;União das freguesias de Lobrigos (São Miguel e São João Baptista) e Sanhoane;SIM;1555;17;1711;171111;SIM
2024;4;2024-04;Vila Real;Valpaços;Santiago da Ribeira de Alhariz;SIM;316;17;1712;171221;SIM
2024;4;2024-04;Vila Real;Vila Real;Abaças;SIM;656;17;1714;171401;SIM
2024;4;2024-04;Vila Real;Vila Real;União das freguesias de Mouçós e Lamares;NÃO;933;17;1714;171434;SIM
2024;4;2024-04;Viseu;Mangualde;Abrunhosa-a-Velha;SIM;346;18;1806;180601;SIM
2024;4;2024-04;Viseu;Oliveira de Frades;São João da Serra;SIM;318;18;1810;181008;SIM
2024;4;2024-04;Viseu;Penalva do Castelo;Esmolfe;SIM;360;18;1811;181103;SIM
2024;4;2024-04;Viseu;São João da Pesqueira;Castanheiro do Sul;NÃO;19;18;1815;181501;SIM
2024;4;2024-04;Viseu;Sátão;Avelal;NÃO;17;18;1817;181702;SIM
2024;4;2024-04;Viseu;Viseu;Silgueiros;SIM;692;18;1823;182317;SIM
2024;1;2024-01;Aveiro;Águeda;União das freguesias de Barrô e Aguada de Baixo;NÃO;155;01;0101;010122;SIM
2024;1;2024-01;Aveiro;Castelo de Paiva;Real;SIM;347;01;0106;010606;SIM
2024;1;2024-01;Aveiro;Santa Maria da Feira;Milheirós de Poiares;NÃO;647;01;0109;010914;SIM
2024;1;2024-01;Aveiro;Oliveira de Azeméis;Cesar;SIM;704;01;0113;011302;SIM
2024;1;2024-01;Beja;Almodôvar;Aldeia dos Fernandes;NÃO;26;02;0202;020208;SIM
2024;1;2024-01;Beja;Beja;União das freguesias de Salvada e Quintos;NÃO;97;02;0205;020522;SIM
2024;1;2024-01;Beja;Ferreira do Alentejo;Odivelas;SIM;321;02;0208;020804;SIM
2024;1;2024-01;Beja;Serpa;Pias;SIM;1632;02;0213;021303;SIM
2024;1;2024-01;Braga;Amares;Bico;SIM;327;03;0301;030104;SIM
2024;1;2024-01;Braga;Barcelos;Carvalhas;SIM;114;03;0302;030221;SIM
2024;1;2024-01;Braga;Barcelos;Galegos (São Martinho);SIM;751;03;0302;030272;SIM
2024;1;2024-01;Braga;Barcelos;União das freguesias de Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro);NÃO;439;03;0302;030293;SIM
2024;1;2024-01;Braga;Barcelos;União das freguesias de Carreira e Fonte Coberta;SIM;331;03;0302;030295;SIM
2024;1;2024-01;Braga;Braga;União das freguesias de Crespos e Pousada;SIM;249;03;0303;030368;SIM
2024;1;2024-01;Braga;Guimarães;Longos;NÃO;436;03;0308;030827;SIM
2024;1;2024-01;Braga;Guimarães;Pinheiro;SIM;240;03;0308;030836;SIM
2024;1;2024-01;Braga;Guimarães;Ponte;NÃO;319;03;0308;030838;SIM
2024;1;2024-01;Braga;Guimarães;União das freguesias de Briteiros Santo Estêvão e Donim;NÃO;646;03;0308;030879;SIM
2024;1;2024-01;Braga;Guimarães;União das freguesias de Conde e Gandarela;SIM;764;03;0308;030882;SIM
2024;1;2024-01;Braga;Vieira do Minho;Salamonde;NÃO;92;03;0311;031115;SIM
2024;1;2024-01;Braga;Vila Nova de Famalicão;Requião;NÃO;185;03;0312;031233;SIM
2024;1;2024-01;Bragança;Alfândega da Fé;Vilarelhos;NÃO;35;04;0401;040119;SIM
2024;1;2024-01;Bragança;Bragança;Pinela;SIM;87;04;0402;040230;SIM
2024;1;2024-01;Bragança;Macedo de Cavaleiros;Corujas;SIM;23;04;0405;040511;SIM
2024;1;2024-01;Bragança;Macedo de Cavaleiros;Macedo de Cavaleiros;NÃO;367;04;0405;040520;SIM
2024;1;2024-01;Bragança;Mirandela;União das freguesias de Avidagos, Navalho e Pereira;SIM;207;04;0407;040739;SIM
2024;1;2024-01;Bragança;Mogadouro;Azinhoso;NÃO;53;04;0408;040801;SIM
2024;1;2024-01;Bragança;Mogadouro;Vale da Madre;NÃO;10;04;0408;040822;SIM
2024;1;2024-01;Bragança;Vila Flor;Seixo de Manhoses;SIM;295;04;0410;041013;SIM
2024;1;2024-01;Bragança;Vinhais;Ervedosa;NÃO;109;04;0412;041208;SIM
2024;1;2024-01;Castelo Branco;Castelo Branco;União das freguesias de Póvoa de Rio de Moinhos e Cafede;NÃO;204;05;0502;050231;SIM
2024;1;2024-01;Castelo Branco;Fundão;Fatela;NÃO;14;05;0504;050416;SIM
2024;1;2024-01;Castelo Branco;Fundão;Soalheira;SIM;693;05;0504;050425;SIM
2024;1;2024-01;Castelo Branco;Oleiros;Orvalho;NÃO;197;05;0506;050609;SIM
2024;1;2024-01;Coimbra;Cantanhede;Tocha;NÃO;1366;06;0602;060214;SIM
2024;1;2024-01;Coimbra;Lousã;União das freguesias de Foz de Arouce e Casal de Ermio;NÃO;189;06;0607;060707;SIM
2024;1;2024-01;Coimbra;Montemor-o-Velho;Pereira;SIM;1480;06;0610;061008;SIM
2024;1;2024-01;Coimbra;Soure;União das freguesias de Degracias e Pombalinho;SIM;292;06;0615;061513;SIM
2024;1;2024-01;Évora;Alandroal;Capelins (Santo António);NÃO;134;07;0701;070104;SIM
2024;1;2024-01;Évora;Estremoz;União das freguesias de São Lourenço de Mamporcão e São Bento de Ana Loura;NÃO;83;07;0704;070416;SIM
2024;1;2024-01;Évora;Portel;União das freguesias de Amieira e Alqueva;SIM;246;07;0709;070909;SIM
2024;1;2024-01;Évora;Redondo;Redondo;NÃO;213;07;0710;071002;SIM
